STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,STATION,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/13/2017,,,85,",,7",65,",,7",69,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/14/2017,0.06,",,7,0900",85,",,7",66,",,7",73,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/15/2017,0,"T,,7,0900",84,",,7",66,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/16/2017,,,84,",,7",63,",,7",71,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/17/2017,,,83,",,7",68,",,7",72,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/22/2017,,,,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/28/2017,,,87,",,7",64,",,7",73,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/29/2017,,,84,",,7",66,",,7",74,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/30/2017,,,85,",,7",66,",,7",77,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,3/31/2017,0,",,7,0900",86,",,7",67,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/3/2017,,,86,",,7",70,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/4/2017,0,",,7,0900",84,",,7",67,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/5/2017,0,",,7,0900",85,",,7",69,",,7",73,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/6/2017,0,",,7,0900",84,",,7",67,",,7",73,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/7/2017,0,",,7,0900",83,",,7",66,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/10/2017,,,86,",,7",65,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/11/2017,,,85,",,7",70,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/12/2017,,,85,",,7",70,",,7",74,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/13/2017,,,85,",,7",70,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/17/2017,,,86,",,7",67,",,7",72,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/18/2017,0,",,7,0900",86,",,7",65,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/19/2017,,,83,",,7",69,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/20/2017,,,83,",,7",70,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/21/2017,,,78,",,7",69,",,7",74,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/24/2017,,,85,",,7",66,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/25/2017,,,85,",,7",66,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/27/2017,,,84,",,7",69,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,4/28/2017,,,85,",,7",69,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/1/2017,1.48,",,7,0900",82,",,7",60,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/2/2017,,,85,",,7",63,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/3/2017,,,87,",,7",69,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/4/2017,,,86,",,7",70,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/5/2017,,,84,",,7",70,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/8/2017,,,87,",,7",69,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/9/2017,1.41,",,7,0900",85,",,7",68,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/10/2017,,,85,",,7",73,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/11/2017,,,83,",,7",68,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/12/2017,,,84,",,7",69,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/15/2017,,,85,",,7",71,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/16/2017,,,85,",,7",73,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/17/2017,,,84,",,7",72,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/18/2017,,,83,",,7",67,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/19/2017,,,86,",,7",66,",,7",77,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/22/2017,,,85,",,7",65,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/23/2017,0.2,",,7,0900",85,",,7",68,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/24/2017,0.4,",,7,0900",85,",,7",69,",,7",75,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/25/2017,,,82,",,7",70,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/26/2017,,,84,",,7",71,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/30/2017,,,,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,5/31/2017,0.28,",,7,0900",,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/2/2017,,,87,",,7",63,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/5/2017,,,87,",,7",74,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/6/2017,,,86,",,7",71,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/7/2017,,,86,",,7",73,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/8/2017,,,86,",,7",72,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/9/2017,,,86,",,7",71,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/13/2017,,,88,",,7",73,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/14/2017,,,87,",,7",72,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/15/2017,,,86,",,7",73,",,7",77,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/16/2017,,,84,",,7",68,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/19/2017,,,86,",,7",70,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/20/2017,,,86,",,7",70,",,7",77,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/21/2017,,,84,",,7",69,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/22/2017,0,",,7,0900",86,",,7",70,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/23/2017,0,",,7,0900",87,",,7",71,",,7",76,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/26/2017,,,89,",,7",69,",,7",82,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/27/2017,0,",,7,0900",88,",,7",75,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/28/2017,0,",,7,0900",86,",,7",77,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/29/2017,0,",,7,0900",87,",,7",76,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,6/30/2017,0.12,",,7,0900",87,",,7",72,",,7",74,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/3/2017,,,87,",,7",73,",,7",87,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/5/2017,,,88,",,7",75,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/6/2017,,,89,",,7",73,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/7/2017,,,86,",,7",74,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/10/2017,,,88,",,7",69,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/11/2017,,,88,",,7",70,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/12/2017,,,90,",,7",75,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/13/2017,,,89,",,7",74,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/14/2017,0,"T,,7,0900",,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/17/2017,,,,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/18/2017,0,",,7,0900",88,",,7",71,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/19/2017,0,",,7,0900",88,",,7",72,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/20/2017,0,",,7,0900",87,",,7",74,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/21/2017,0,",,7,0900",88,",,7",76,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/22/2017,0,",,7,0900",,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/23/2017,0,",,7,0900",,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/24/2017,0,",,7,0900",,,,,,,517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/25/2017,0,",,7,0900",89,",,7",75,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/26/2017,,,88,",,7",74,",,7",78,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/27/2017,,,88,",,7",74,",,7",79,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/28/2017,0.01,",,7,0900",88,",,7",73,",,7",80,",,7,0900",517948,,,,,,,,,,,
USC00517948,"PEARL CITY, HI US",21.3934,-157.9751,11.9,7/31/2017,,,89,",,7",72,",,7",81,",,7,0900",517948,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/1/2016,0.08,",,7,0800",85,",,7",75,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/2/2016,0.05,",,7,0800",87,",,7",75,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/3/2016,0,",,7,0800",87,",,7",75,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/4/2016,0.04,",,7,0800",88,",,7",75,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/5/2016,0.01,",,7,0800",88,",,7",75,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/6/2016,0,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/7/2016,0.39,",,7,0800",87,",,7",76,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/8/2016,0.02,",,7,0800",87,",,7",76,",,7",81,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/9/2016,0,",,7,0800",90,",,7",76,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/10/2016,0,",,7,0800",89,",,7",78,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/11/2016,0,",,7,0800",88,",,7",78,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/12/2016,0,"T,,7,0800",88,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/13/2016,0,"T,,7,0800",87,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/14/2016,0,",,7,0800",88,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/15/2016,0,",,7,0800",88,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/16/2016,0,",,7,0800",88,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/17/2016,0,",,7,0800",88,",,7",74,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/18/2016,0,",,7,0800",89,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/19/2016,0.04,",,7,0800",89,",,7",75,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/20/2016,0,"T,,7,0800",88,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/21/2016,0.12,",,7,0800",89,",,7",73,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/22/2016,0.4,",,7,0800",87,",,7",75,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/23/2016,0,",,7,0800",87,",,7",77,",,7",81,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/24/2016,0.08,",,7,0800",85,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/25/2016,0.08,",,7,0800",87,",,7",76,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/26/2016,0,",,7,0800",88,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/27/2016,0,"T,,7,0800",87,",,7",74,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/28/2016,0.01,",,7,0800",87,",,7",74,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/29/2016,0,",,7,0800",87,",,7",74,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/30/2016,0,",,7,0800",87,",,7",74,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,8/31/2016,0.13,",,7,0800",87,",,7",74,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/1/2016,0,"T,,7,0800",87,",,7",79,",,7",81,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/2/2016,0,",,7,0800",89,",,7",78,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/3/2016,0,"T,,7,0800",88,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/4/2016,0.03,",,7,0800",86,",,7",74,",,7",75,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/5/2016,,,86,",,7",75,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/6/2016,,,88,",,7",74,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/7/2016,0.05,",,7,0800",88,",,7",69,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/8/2016,0,"T,,7,0800",86,",,7",76,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/9/2016,0.03,",,7,0800",88,",,7",74,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/10/2016,0,"T,,7,0800",88,",,7",73,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/11/2016,0.05,",,7,0800",88,",,7",71,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/12/2016,0,"T,,7,0800",89,",,7",71,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/13/2016,0.02,",,7,0800",84,",,7",75,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/14/2016,1.32,",,7,0800",87,",,7",74,",,7",75,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/15/2016,0.42,",,7,0800",83,",,7",74,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/16/2016,0.06,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/17/2016,0.05,",,7,0800",88,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/18/2016,0,",,7,0800",86,",,7",78,",,7",81,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/19/2016,0,"T,,7,0800",87,",,7",75,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/20/2016,0,",,7,0800",84,",,7",74,",,7",77,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/21/2016,0,",,7,0800",86,",,7",73,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/22/2016,0.02,",,7,0800",86,",,7",75,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/23/2016,0,"T,,7,0800",88,",,7",75,",,7",82,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/24/2016,0,",,7,0800",88,",,7",78,",,7",81,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/25/2016,0,",,7,0800",87,",,7",76,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/26/2016,0.06,",,7,0800",88,",,7",74,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/27/2016,0.02,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/28/2016,0,"T,,7,0800",85,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/29/2016,0,",,7,0800",87,",,7",75,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,9/30/2016,0,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/1/2016,0,"T,,7,0800",87,",,7",76,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/2/2016,0,",,7,0800",87,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/3/2016,0,",,7,0800",85,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/4/2016,0,",,7,0800",85,",,7",76,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/5/2016,0,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/6/2016,0,",,7,0800",88,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/7/2016,0,",,7,0800",88,",,7",75,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/8/2016,0,",,7,0800",88,",,7",72,",,7",78,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/9/2016,0,",,7,0800",88,",,7",70,",,7",76,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/10/2016,0,",,7,0800",87,",,7",69,",,7",75,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/11/2016,0,",,7,0800",87,",,7",69,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/12/2016,0,",,7,0800",86,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/13/2016,0,",,7,0800",86,",,7",77,",,7",79,",,7,0800",519397,,,,,,,,,,,
USC00519397,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3,10/14/2016,0,",,7,0800",87,",,7",77,",,7",80,",,7,0800",519397,,,,,,,,,,,
